Spektralzerlegung,谱分解,Der Begriff Spektralzerlegung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spektralzerlegung 是线性代数中的重要专业表达，意思是谱分解。）
Spiegelung,镜像/反射,Der Begriff Spiegelung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spiegelung 是线性代数中的重要专业表达，意思是镜像/反射。）
Standardbasis,标准基,Der Begriff Standardbasis ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Standardbasis 是线性代数中的重要专业表达，意思是标准基。）
Standardmatrix,标准矩阵,Der Begriff Standardmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Standardmatrix 是线性代数中的重要专业表达，意思是标准矩阵。）
stochastische Matrix,随机矩阵,Der Begriff stochastische Matrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 stochastische Matrix 是线性代数中的重要专业表达，意思是随机矩阵。）
Subadditivität,次可加性,Der Begriff Subadditivität ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Subadditivität 是线性代数中的重要专业表达，意思是次可加性。）
surjektiv,满射的,Der Begriff surjektiv ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 surjektiv 是线性代数中的重要专业表达，意思是满射的。）
symmetrische Matrix,对称矩阵,Der Begriff symmetrische Matrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 symmetrische Matrix 是线性代数中的重要专业表达，意思是对称矩阵。）
Transitivität,传递性,Der Begriff Transitivität ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Transitivität 是线性代数中的重要专业表达，意思是传递性。）
transponierte Matrix,转置矩阵,Der Begriff transponierte Matrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 transponierte Matrix 是线性代数中的重要专业表达，意思是转置矩阵。）
Transposition,转置,Der Begriff Transposition ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Transposition 是线性代数中的重要专业表达，意思是转置。）
triviale Lösung,平凡解,Der Begriff triviale Lösung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 triviale Lösung 是线性代数中的重要专业表达，意思是平凡解。）
untere Dreiecksmatrix,下三角矩阵,Der Begriff untere Dreiecksmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 untere Dreiecksmatrix 是线性代数中的重要专业表达，意思是下三角矩阵。）
Unterraum,子空间,Der Begriff Unterraum ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Unterraum 是线性代数中的重要专业表达，意思是子空间。）
Untervektorraum,子向量空间,Der Begriff Untervektorraum ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Untervektorraum 是线性代数中的重要专业表达，意思是子向量空间。）
Untervektorräume,子向量空间（复数形式）,Der Begriff Untervektorräume ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Untervektorräume 是线性代数中的重要专业表达，意思是子向量空间（复数形式）。）
Vektor,向量,Der Begriff Vektor ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Vektor 是线性代数中的重要专业表达，意思是向量。）
Vektoren,向量（复数形式）,Der Begriff Vektoren ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Vektoren 是线性代数中的重要专业表达，意思是向量（复数形式）。）
Vektorraum,向量空间,Der Begriff Vektorraum ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Vektorraum 是线性代数中的重要专业表达，意思是向量空间。）
Vektorraums,向量空间（属格形式）,Der Begriff Vektorraums ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Vektorraums 是线性代数中的重要专业表达，意思是向量空间（属格形式）。）
Vielfachheit,重数,Der Begriff Vielfachheit ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Vielfachheit 是线性代数中的重要专业表达，意思是重数。）
Zeilen,行（复数形式）,Der Begriff Zeilen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Zeilen 是线性代数中的重要专业表达，意思是行（复数形式）。）
Zeilenoperation,行变换,Der Begriff Zeilenoperation ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Zeilenoperation 是线性代数中的重要专业表达，意思是行变换。）
Zeilenoperationen,行变换（复数形式）,Der Begriff Zeilenoperationen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Zeilenoperationen 是线性代数中的重要专业表达，意思是行变换（复数形式）。）
Zeilenraum,行空间,Der Begriff Zeilenraum ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Zeilenraum 是线性代数中的重要专业表达，意思是行空间。）
Zeilenstufenform,行阶梯形,Der Begriff Zeilenstufenform ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Zeilenstufenform 是线性代数中的重要专业表达，意思是行阶梯形。）
Zeilenvektor,行向量,Der Begriff Zeilenvektor ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Zeilenvektor 是线性代数中的重要专业表达，意思是行向量。）
Zeilenvektoren,行向量（复数形式）,Der Begriff Zeilenvektoren ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Zeilenvektoren 是线性代数中的重要专业表达，意思是行向量（复数形式）。）
Zerlegung,分解,Der Begriff Zerlegung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Zerlegung 是线性代数中的重要专业表达，意思是分解。）
