Markovkette,马尔可夫链相关,Der Begriff Markovkette ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Markovkette 是线性代数中的重要专业表达，意思是马尔可夫链相关。）
Markovketten,马尔可夫链相关,Der Begriff Markovketten ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Markovketten 是线性代数中的重要专业表达，意思是马尔可夫链相关。）
Matrix,矩阵相关,Der Begriff Matrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrix 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrix-Vektor,矩阵相关,Der Begriff Matrix-Vektor ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrix-Vektor 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrix-Vektor-Multiplikation,矩阵相关,Der Begriff Matrix-Vektor-Multiplikation ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrix-Vektor-Multiplikation 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrix-Vektor-Multiplikationen,矩阵相关,Der Begriff Matrix-Vektor-Multiplikationen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrix-Vektor-Multiplikationen 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrix-Vektor-Produkt,矩阵-向量乘积,Der Begriff Matrix-Vektor-Produkt ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrix-Vektor-Produkt 是线性代数中的重要专业表达，意思是矩阵-向量乘积。）
Matrix-Vektor-Produkts,矩阵相关,Der Begriff Matrix-Vektor-Produkts ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrix-Vektor-Produkts 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrixaddition,矩阵相关,Der Begriff Matrixaddition ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixaddition 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrixalgebra,矩阵相关,Der Begriff Matrixalgebra ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixalgebra 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrixeigenschaften,特征值/特征向量相关,Der Begriff Matrixeigenschaften ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixeigenschaften 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Matrixgleichungen,矩阵相关,Der Begriff Matrixgleichungen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixgleichungen 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrixinvertierung,矩阵相关,Der Begriff Matrixinvertierung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixinvertierung 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrixmultiplikation,矩阵乘法,Der Begriff Matrixmultiplikation ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixmultiplikation 是线性代数中的重要专业表达，意思是矩阵乘法。）
Matrixnormen,矩阵相关,Der Begriff Matrixnormen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixnormen 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrixoperationen,矩阵相关,Der Begriff Matrixoperationen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixoperationen 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrixpotenzen,矩阵相关,Der Begriff Matrixpotenzen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixpotenzen 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrixprodukt,矩阵乘积,Der Begriff Matrixprodukt ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixprodukt 是线性代数中的重要专业表达，意思是矩阵乘积。）
Matrixprodukts,矩阵相关,Der Begriff Matrixprodukts ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixprodukts 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrixra,矩阵相关,Der Begriff Matrixra ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixra 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrixtrans,矩阵相关,Der Begriff Matrixtrans ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixtrans 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrixtransforma,矩阵相关,Der Begriff Matrixtransforma ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixtransforma 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrixtransformation,矩阵相关,Der Begriff Matrixtransformation ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixtransformation 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrixtransformationen,矩阵相关,Der Begriff Matrixtransformationen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixtransformationen 是线性代数中的重要专业表达，意思是矩阵相关。）
Matrixtransposition,矩阵相关,Der Begriff Matrixtransposition ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Matrixtransposition 是线性代数中的重要专业表达，意思是矩阵相关。）
Nicht-Nullzeilen,行/行变换相关,Der Begriff Nicht-Nullzeilen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Nicht-Nullzeilen 是线性代数中的重要专业表达，意思是行/行变换相关。）
Nichtlineare,线性相关术语,Der Begriff Nichtlineare ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Nichtlineare 是线性代数中的重要专业表达，意思是线性相关术语。）
Norm,范数,Der Begriff Norm ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Norm 是线性代数中的重要专业表达，意思是范数。）
Normalenglei,范数相关,Der Begriff Normalenglei ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Normalenglei 是线性代数中的重要专业表达，意思是范数相关。）
Normalengleichung,正规方程,Der Begriff Normalengleichung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Normalengleichung 是线性代数中的重要专业表达，意思是正规方程。）
Normalengleichungen,方程相关,Der Begriff Normalengleichungen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Normalengleichungen 是线性代数中的重要专业表达，意思是方程相关。）
Normalerweise,范数相关,Der Begriff Normalerweise ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Normalerweise 是线性代数中的重要专业表达，意思是范数相关。）
Normalform,范数相关,Der Begriff Normalform ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Normalform 是线性代数中的重要专业表达，意思是范数相关。）
normalisiert,归一化的,Der Begriff normalisiert ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 normalisiert 是线性代数中的重要专业表达，意思是归一化的。）
Normalverteilung,范数相关,Der Begriff Normalverteilung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Normalverteilung 是线性代数中的重要专业表达，意思是范数相关。）
Nullmatrix,零矩阵,Der Begriff Nullmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Nullmatrix 是线性代数中的重要专业表达，意思是零矩阵。）
Nullraum,零空间,Der Begriff Nullraum ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Nullraum 是线性代数中的重要专业表达，意思是零空间。）
Nullspalte,列空间/列向量相关,Der Begriff Nullspalte ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Nullspalte 是线性代数中的重要专业表达，意思是列空间/列向量相关。）
Nullstelle,零点,Der Begriff Nullstelle ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Nullstelle 是线性代数中的重要专业表达，意思是零点。）
Nullvektor,零向量,Der Begriff Nullvektor ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Nullvektor 是线性代数中的重要专业表达，意思是零向量。）
Nullvektoren,零向量（复数形式）,Der Begriff Nullvektoren ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Nullvektoren 是线性代数中的重要专业表达，意思是零向量（复数形式）。）
Nullzeile,行/行变换相关,Der Begriff Nullzeile ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Nullzeile 是线性代数中的重要专业表达，意思是行/行变换相关。）
Nullzeilen,行/行变换相关,Der Begriff Nullzeilen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Nullzeilen 是线性代数中的重要专业表达，意思是行/行变换相关。）
obere Dreiecksmatrix,上三角矩阵,Der Begriff obere Dreiecksmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 obere Dreiecksmatrix 是线性代数中的重要专业表达，意思是上三角矩阵。）
Orthgonalbasis,基相关,Der Begriff Orthgonalbasis ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Orthgonalbasis 是线性代数中的重要专业表达，意思是基相关。）
orthogonal,正交的,Der Begriff orthogonal ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 orthogonal 是线性代数中的重要专业表达，意思是正交的。）
Orthogonalbasen,正交相关,Der Begriff Orthogonalbasen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Orthogonalbasen 是线性代数中的重要专业表达，意思是正交相关。）
Orthogonalbasis,正交基,Der Begriff Orthogonalbasis ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Orthogonalbasis 是线性代数中的重要专业表达，意思是正交基。）
Orthogonale,正交相关,Der Begriff Orthogonale ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Orthogonale 是线性代数中的重要专业表达，意思是正交相关。）
orthogonale Diagonalisierung,正交对角化,Der Begriff orthogonale Diagonalisierung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 orthogonale Diagonalisierung 是线性代数中的重要专业表达，意思是正交对角化。）
orthogonale Eigenvektoren,特征值/特征向量相关,Der Begriff orthogonale Eigenvektoren ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 orthogonale Eigenvektoren 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
orthogonale Komplement,正交相关,Der Begriff orthogonale Komplement ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 orthogonale Komplement 是线性代数中的重要专业表达，意思是正交相关。）
Orthogonale Matrizen,正交相关,Der Begriff Orthogonale Matrizen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Orthogonale Matrizen 是线性代数中的重要专业表达，意思是正交相关。）
orthogonale Menge,正交相关,Der Begriff orthogonale Menge ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 orthogonale Menge 是线性代数中的重要专业表达，意思是正交相关。）
Orthogonale Mengen,正交相关,Der Begriff Orthogonale Mengen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Orthogonale Mengen 是线性代数中的重要专业表达，意思是正交相关。）
orthogonale Projektion,正交投影,Der Begriff orthogonale Projektion ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 orthogonale Projektion 是线性代数中的重要专业表达，意思是正交投影。）
Orthogonale Projektionen,正交相关,Der Begriff Orthogonale Projektionen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Orthogonale Projektionen 是线性代数中的重要专业表达，意思是正交相关。）
orthogonale Vektoren,向量相关,Der Begriff orthogonale Vektoren ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 orthogonale Vektoren 是线性代数中的重要专业表达，意思是向量相关。）
Orthogonalmatrix,矩阵相关,Der Begriff Orthogonalmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Orthogonalmatrix 是线性代数中的重要专业表达，意思是矩阵相关。）
Orthogonalmatrizen,正交相关,Der Begriff Orthogonalmatrizen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Orthogonalmatrizen 是线性代数中的重要专业表达，意思是正交相关。）
orthonormal,标准正交的,Der Begriff orthonormal ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 orthonormal 是线性代数中的重要专业表达，意思是标准正交的。）
Orthonormalbasis,标准正交基,Der Begriff Orthonormalbasis ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Orthonormalbasis 是线性代数中的重要专业表达，意思是标准正交基。）
Orthonormalbsis,范数相关,Der Begriff Orthonormalbsis ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Orthonormalbsis 是线性代数中的重要专业表达，意思是范数相关。）
orthonormale Eigenvektoren,特征值/特征向量相关,Der Begriff orthonormale Eigenvektoren ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 orthonormale Eigenvektoren 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
orthonormale Menge,范数相关,Der Begriff orthonormale Menge ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 orthonormale Menge 是线性代数中的重要专业表达，意思是范数相关。）
orthonormale Mengen,范数相关,Der Begriff orthonormale Mengen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 orthonormale Mengen 是线性代数中的重要专业表达，意思是范数相关。）
orthonormale Spalten,列空间/列向量相关,Der Begriff orthonormale Spalten ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 orthonormale Spalten 是线性代数中的重要专业表达，意思是列空间/列向量相关。）
orthonormale Zeilen,行/行变换相关,Der Begriff orthonormale Zeilen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 orthonormale Zeilen 是线性代数中的重要专业表达，意思是行/行变换相关。）
PageRank,网页排名算法,Der Begriff PageRank ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 PageRank 是线性代数中的重要专业表达，意思是网页排名算法。）
Parametervektor,向量相关,Der Begriff Parametervektor ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Parametervektor 是线性代数中的重要专业表达，意思是向量相关。）
Pivot,主元,Der Begriff Pivot ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Pivot 是线性代数中的重要专业表达，意思是主元。）
Pivotspalten,列空间/列向量相关,Der Begriff Pivotspalten ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Pivotspalten 是线性代数中的重要专业表达，意思是列空间/列向量相关。）
Polynom,多项式相关,Der Begriff Polynom ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Polynom 是线性代数中的重要专业表达，意思是多项式相关。）
Polynome,多项式相关,Der Begriff Polynome ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Polynome 是线性代数中的重要专业表达，意思是多项式相关。）
Polynomen,多项式相关,Der Begriff Polynomen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Polynomen 是线性代数中的重要专业表达，意思是多项式相关。）
Polynoms,多项式相关,Der Begriff Polynoms ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Polynoms 是线性代数中的重要专业表达，意思是多项式相关。）
positiv definit,正定的,Der Begriff positiv definit ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 positiv definit 是线性代数中的重要专业表达，意思是正定的。）
positiv semidefinit,半正定的,Der Begriff positiv semidefinit ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 positiv semidefinit 是线性代数中的重要专业表达，意思是半正定的。）
Potenz einer Matrix,矩阵幂,Der Begriff Potenz einer Matrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Potenz einer Matrix 是线性代数中的重要专业表达，意思是矩阵幂。）
Projektion,投影,Der Begriff Projektion ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Projektion 是线性代数中的重要专业表达，意思是投影。）
Projektionen,投影相关,Der Begriff Projektionen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Projektionen 是线性代数中的重要专业表达，意思是投影相关。）
Projektions,投影相关,Der Begriff Projektions ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Projektions 是线性代数中的重要专业表达，意思是投影相关。）
Projektionseigenschaft,特征值/特征向量相关,Der Begriff Projektionseigenschaft ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Projektionseigenschaft 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Projektionsmatrix,投影矩阵,Der Begriff Projektionsmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Projektionsmatrix 是线性代数中的重要专业表达，意思是投影矩阵。）
Projektionsresiduum,投影相关,Der Begriff Projektionsresiduum ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Projektionsresiduum 是线性代数中的重要专业表达，意思是投影相关。）
Projektionstheorem,投影相关,Der Begriff Projektionstheorem ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Projektionstheorem 是线性代数中的重要专业表达，意思是投影相关。）
Quadratische,二次型相关,Der Begriff Quadratische ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Quadratische 是线性代数中的重要专业表达，意思是二次型相关。）
quadratische Form,二次型,Der Begriff quadratische Form ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 quadratische Form 是线性代数中的重要专业表达，意思是二次型。）
Quadratische Formen,二次型相关,Der Begriff Quadratische Formen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Quadratische Formen 是线性代数中的重要专业表达，意思是二次型相关。）
quadratische Funktion,二次型相关,Der Begriff quadratische Funktion ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 quadratische Funktion 是线性代数中的重要专业表达，意思是二次型相关。）
quadratische Funktionen,二次型相关,Der Begriff quadratische Funktionen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 quadratische Funktionen 是线性代数中的重要专业表达，意思是二次型相关。）
quadratische Matrix,矩阵相关,Der Begriff quadratische Matrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 quadratische Matrix 是线性代数中的重要专业表达，意思是矩阵相关。）
quadratische Matrizen,二次型相关,Der Begriff quadratische Matrizen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 quadratische Matrizen 是线性代数中的重要专业表达，意思是二次型相关。）
quadratische Terme,二次型相关,Der Begriff quadratische Terme ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 quadratische Terme 是线性代数中的重要专业表达，意思是二次型相关。）
Rang,秩,Der Begriff Rang ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Rang 是线性代数中的重要专业表达，意思是秩。）
Rangliste,秩相关,Der Begriff Rangliste ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Rangliste 是线性代数中的重要专业表达，意思是秩相关。）
reduzierte Zeilenstufenform,简化行阶梯形,Der Begriff reduzierte Zeilenstufenform ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 reduzierte Zeilenstufenform 是线性代数中的重要专业表达，意思是简化行阶梯形。）
Residuum,残差,Der Begriff Residuum ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Residuum 是线性代数中的重要专业表达，意思是残差。）
Rotation,旋转,Der Begriff Rotation ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Rotation 是线性代数中的重要专业表达，意思是旋转。）
Rotationsmatrix,矩阵相关,Der Begriff Rotationsmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Rotationsmatrix 是线性代数中的重要专业表达，意思是矩阵相关。）
Schnittmenge,交集,Der Begriff Schnittmenge ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Schnittmenge 是线性代数中的重要专业表达，意思是交集。）
Skalar,标量,Der Begriff Skalar ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Skalar 是线性代数中的重要专业表达，意思是标量。）
Skalare,内积/标量相关,Der Begriff Skalare ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Skalare 是线性代数中的重要专业表达，意思是内积/标量相关。）
Skalaren,内积/标量相关,Der Begriff Skalaren ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Skalaren 是线性代数中的重要专业表达，意思是内积/标量相关。）
Skalarmulitpli,内积/标量相关,Der Begriff Skalarmulitpli ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Skalarmulitpli 是线性代数中的重要专业表达，意思是内积/标量相关。）
Skalarmulti,内积/标量相关,Der Begriff Skalarmulti ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Skalarmulti 是线性代数中的重要专业表达，意思是内积/标量相关。）
Skalarmultiplikation,数乘,Der Begriff Skalarmultiplikation ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Skalarmultiplikation 是线性代数中的重要专业表达，意思是数乘。）
Skalarproduk,内积/标量相关,Der Begriff Skalarproduk ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Skalarproduk 是线性代数中的重要专业表达，意思是内积/标量相关。）
Skalarprodukt,内积/点积,Der Begriff Skalarprodukt ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Skalarprodukt 是线性代数中的重要专业表达，意思是内积/点积。）
Skalarproduktra,内积/标量相关,Der Begriff Skalarproduktra ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Skalarproduktra 是线性代数中的重要专业表达，意思是内积/标量相关。）
Skalarproduktraum,内积/标量相关,Der Begriff Skalarproduktraum ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Skalarproduktraum 是线性代数中的重要专业表达，意思是内积/标量相关。）
Skalarproduktraums,内积/标量相关,Der Begriff Skalarproduktraums ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Skalarproduktraums 是线性代数中的重要专业表达，意思是内积/标量相关。）
Skalarprodukts,内积/标量相关,Der Begriff Skalarprodukts ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Skalarprodukts 是线性代数中的重要专业表达，意思是内积/标量相关。）
Spalte,列空间/列向量相关,Der Begriff Spalte ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spalte 是线性代数中的重要专业表达，意思是列空间/列向量相关。）
Spalten,列,Der Begriff Spalten ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spalten 是线性代数中的重要专业表达，意思是列。）
Spaltenform,列空间/列向量相关,Der Begriff Spaltenform ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spaltenform 是线性代数中的重要专业表达，意思是列空间/列向量相关。）
Spaltenoperationen,列空间/列向量相关,Der Begriff Spaltenoperationen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spaltenoperationen 是线性代数中的重要专业表达，意思是列空间/列向量相关。）
Spaltenra,列空间/列向量相关,Der Begriff Spaltenra ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spaltenra 是线性代数中的重要专业表达，意思是列空间/列向量相关。）
Spaltenraum,列空间,Der Begriff Spaltenraum ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spaltenraum 是线性代数中的重要专业表达，意思是列空间。）
Spaltenrauma,列空间/列向量相关,Der Begriff Spaltenrauma ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spaltenrauma 是线性代数中的重要专业表达，意思是列空间/列向量相关。）
Spaltenraums,列空间/列向量相关,Der Begriff Spaltenraums ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spaltenraums 是线性代数中的重要专业表达，意思是列空间/列向量相关。）
Spaltensumme,列空间/列向量相关,Der Begriff Spaltensumme ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spaltensumme 是线性代数中的重要专业表达，意思是列空间/列向量相关。）
Spaltenvektor,列向量,Der Begriff Spaltenvektor ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spaltenvektor 是线性代数中的重要专业表达，意思是列向量。）
Spaltenvektoren,列向量（复数形式）,Der Begriff Spaltenvektoren ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spaltenvektoren 是线性代数中的重要专业表达，意思是列向量（复数形式）。）
Spann,张成空间,Der Begriff Spann ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spann 是线性代数中的重要专业表达，意思是张成空间。）
Spektralzerlegung,谱分解,Der Begriff Spektralzerlegung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spektralzerlegung 是线性代数中的重要专业表达，意思是谱分解。）
Spiegelung,镜像/反射,Der Begriff Spiegelung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Spiegelung 是线性代数中的重要专业表达，意思是镜像/反射。）
Standardbasis,基相关,Der Begriff Standardbasis ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Standardbasis 是线性代数中的重要专业表达，意思是基相关。）
Standardeinheitsvektor,向量相关,Der Begriff Standardeinheitsvektor ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Standardeinheitsvektor 是线性代数中的重要专业表达，意思是向量相关。）
Standardkoordinaten,坐标相关,Der Begriff Standardkoordinaten ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Standardkoordinaten 是线性代数中的重要专业表达，意思是坐标相关。）
Standardmatrix,矩阵相关,Der Begriff Standardmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Standardmatrix 是线性代数中的重要专业表达，意思是矩阵相关。）
Standardskalarprodukt,内积/标量相关,Der Begriff Standardskalarprodukt ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Standardskalarprodukt 是线性代数中的重要专业表达，意思是内积/标量相关。）
Statistikern,核空间相关,Der Begriff Statistikern ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Statistikern 是线性代数中的重要专业表达，意思是核空间相关。）
Stochastisch,随机矩阵/马尔可夫相关,Der Begriff Stochastisch ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Stochastisch 是线性代数中的重要专业表达，意思是随机矩阵/马尔可夫相关。）
stochastische Matrix,随机矩阵,Der Begriff stochastische Matrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 stochastische Matrix 是线性代数中的重要专业表达，意思是随机矩阵。）
stochastische Matrizen,随机矩阵/马尔可夫相关,Der Begriff stochastische Matrizen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 stochastische Matrizen 是线性代数中的重要专业表达，意思是随机矩阵/马尔可夫相关。）
stochastische Modell,随机矩阵/马尔可夫相关,Der Begriff stochastische Modell ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 stochastische Modell 是线性代数中的重要专业表达，意思是随机矩阵/马尔可夫相关。）
surjektiv,满射的,Der Begriff surjektiv ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 surjektiv 是线性代数中的重要专业表达，意思是满射的。）
Symmetrie,对称矩阵相关,Der Begriff Symmetrie ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Symmetrie 是线性代数中的重要专业表达，意思是对称矩阵相关。）
Symmetrische,对称矩阵相关,Der Begriff Symmetrische ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Symmetrische 是线性代数中的重要专业表达，意思是对称矩阵相关。）
symmetrische Matrix,对称矩阵,Der Begriff symmetrische Matrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 symmetrische Matrix 是线性代数中的重要专业表达，意思是对称矩阵。）
Symmetrische Matrizen,对称矩阵相关,Der Begriff Symmetrische Matrizen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Symmetrische Matrizen 是线性代数中的重要专业表达，意思是对称矩阵相关。）
Transforma,变换相关,Der Begriff Transforma ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Transforma 是线性代数中的重要专业表达，意思是变换相关。）
Transformati,变换相关,Der Begriff Transformati ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Transformati 是线性代数中的重要专业表达，意思是变换相关。）
Transformation,变换相关,Der Begriff Transformation ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Transformation 是线性代数中的重要专业表达，意思是变换相关。）
Transformationen,变换相关,Der Begriff Transformationen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Transformationen 是线性代数中的重要专业表达，意思是变换相关。）
Transformieren,变换相关,Der Begriff Transformieren ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Transformieren 是线性代数中的重要专业表达，意思是变换相关。）
transponierte Matrix,转置矩阵,Der Begriff transponierte Matrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 transponierte Matrix 是线性代数中的重要专业表达，意思是转置矩阵。）
Transposition,转置,Der Begriff Transposition ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Transposition 是线性代数中的重要专业表达，意思是转置。）
triviale Lösung,平凡解,Der Begriff triviale Lösung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 triviale Lösung 是线性代数中的重要专业表达，意思是平凡解。）
